Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Idade,Km_por_ano,Dias_desde_ultima_lavagem,Km_imputado
0.0,TOYOTA,ISIS,2008,Minivan,Nao,Gasolina,2.0,200000.0,4,Automatico,Dianteira,4-5,Branco,8,60.0,5,2020-04-25,Não,AM,2,15,13333.333333333334,981,0
0.0,MITSUBISHI,Pajero IO,2000,SUV,Nao,Gasolina,2.0,130000.0,4,Automatico,4x4,4-5,Prata,6,65.0,5,2021-02-09,Não,AM/FM,3,23,5652.173913043478,691,0
0.0,ACURA,TL saber,2001,Sedan,Nao,Gasolina,2.5,205502.0,6,Tiptronic,Dianteira,4-5,Preto,4,69.0,2,2021-11-27,Não,AM/FM,8,22,9341.0,400,0
0.0,TOYOTA,Prius,2008,Sedan,Nao,Híbrido,1.6,182823.82227323772,4,Automatico,Dianteira,4-5,Vermelho,8,70.0,5,2020-06-14,Sim,AM,9,15,12188.254818215848,931,1
0.0,HYUNDAI,Elantra,2014,Sedan,Sim,Gasolina,1.8,92551.3167043234,6,Tiptronic,Dianteira,4-5,Marrom,8,70.0,3,2021-07-26,Sim,FM,3,9,10283.479633813711,524,1
0.0,TOYOTA,Prius,2011,Sedan,Sim,Híbrido,1.8,187932.28351534673,6,Automatico,4x4,4-5,Cinza,6,70.0,1,2022-11-20,Não,FM,8,12,15661.023626278895,42,1
0.0,TOYOTA,Prius,2008,Sedan,Nao,Híbrido,1.5,100000.0,4,Automatico,Dianteira,4-5,Preto,4,70.0,4,2020-07-18,Sim,AM/FM,10,15,6666.666666666667,897,0
0.0,BMW,530,2006,Sedan,Sim,Gasolina,3.0,100000.0,6,Automatico,Traseira,4-5,Preto,5,70.0,4,2021-10-28,Sim,AM,10,17,5882.35294117647,430,0
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Sim,Gasolina,3.5,242685.0,6,Automatico,4x4,4-5,Preto,12,78.0,3,2022-03-30,Sim,AM/FM,7,12,20223.75,277,0
1405.0,BMW,X5,2009,SUV,Sim,Diesel,3.0,229854.0,6,Automatico,4x4,4-5,Verde,0,78.0,1,2020-09-20,Sim,FM,7,14,16418.14285714286,833,0
87.0,MERCEDES-BENZ,CLS 550,2014,Sedan,Sim,Gasolina,0.0,92800.0,8,Automatico,Traseira,4-5,Preto,12,78.0,3,2022-09-15,Sim,AM/FM,2,9,10311.111111111111,108,0
0.0,NISSAN,Serena,2007,Minivan,Nao,Gasolina,2.0,220000.0,4,Automatico,4x4,4-5,Preto,2,80.0,3,2022-08-18,Não,AM,7,16,13750.0,136,0
0.0,HYUNDAI,Sonata,2012,Sedan,Nao,Híbrido,2.4,86000.0,4,Tiptronic,Dianteira,4-5,Branco,10,80.0,1,2022-07-25,Sim,AM/FM,8,11,7818.181818181818,160,0
0.0,NISSAN,Serena,2007,Minivan,Nao,Gasolina,2.0,160000.0,4,Automatico,Dianteira,4-5,Branco,2,80.0,4,2020-10-31,Não,FM,7,16,10000.0,792,0
0.0,TOYOTA,Sienna,2012,Minivan,Nao,Gasolina,3.3,150000.0,4,Automatico,Dianteira,4-5,Marrom,4,80.0,5,2020-01-31,Não,FM,10,11,13636.363636363636,1066,0
0.0,HYUNDAI,Elantra,2015,Sedan,Sim,Gasolina,1.8,76800.0,4,Automatico,Dianteira,4-5,Azul,12,80.0,4,2021-05-26,Sim,AM/FM,4,8,9600.0,585,0
0.0,TOYOTA,Camry,2014,Sedan,Sim,Gasolina,2.5,211200.0,4,Variator,Dianteira,4-5,Preto,12,80.0,3,2022-04-25,Não,AM/FM,3,9,23466.666666666668,251,0
0.0,TOYOTA,Prius,2010,Sedan,Nao,Híbrido,1.8,179397.51646076256,4,Automatico,Dianteira,4-5,Preto,4,80.0,1,2020-12-07,Não,FM,3,13,13799.808958520198,755,1
0.0,HYUNDAI,Sonata,2014,Sedan,Sim,Híbrido,2.4,105000.0,4,Tiptronic,Dianteira,4-5,Cinza,16,90.0,5,2022-10-24,Sim,FM,8,9,11666.666666666666,69,0
0.0,TOYOTA,Camry,2012,Sedan,Nao,Gasolina,2.5,170750.40072642744,4,Automatico,Dianteira,4-5,Preto,0,90.0,3,2020-01-23,Não,AM/FM,2,11,15522.763702402495,1074,1
0.0,TOYOTA,VOXY,2008,Minivan,Nao,Gasolina,2.0,180000.0,4,Automatico,4x4,4-5,Branco,2,90.0,3,2022-02-02,Sim,AM,10,15,12000.0,333,0
0.0,BMW,X5,2006,SUV,Sim,Diesel,3.0,227645.14236357523,6,Tiptronic,4x4,4-5,Preto,6,90.0,2,2022-10-27,Não,AM/FM,2,17,13390.89072726913,66,1
779.0,SUBARU,Forester,2013,SUV,Sim,Gasolina,2.5,74688.0,4,Automatico,4x4,4-5,Prata,0,94.0,2,2022-02-06,Sim,AM,10,10,7468.8,329,0
779.0,TOYOTA,Camry,2013,Sedan,Sim,Gasolina,2.5,202994.0,4,Automatico,Dianteira,4-5,Preto,12,94.0,1,2022-05-23,Não,AM,10,10,20299.4,223,0
1172.0,LEXUS,RX 350,2011,SUV,Sim,Gasolina,3.5,159439.2972233626,6,Automatico,4x4,4-5,Preto,12,94.0,3,2021-04-04,Não,AM,3,12,13286.608101946884,637,1
441.0,HYUNDAI,Sonata,2015,Sedan,Sim,Híbrido,2.4,121939.38497531675,4,Automatico,Dianteira,4-5,Preto,0,94.0,4,2020-06-15,Sim,AM,10,8,15242.423121914593,930,1
0.0,HONDA,FIT,2005,Hatchback,Nao,Gasolina,1.3,147435.12213834428,4,Automatico,Dianteira,4-5,Prata,4,94.0,5,2020-11-09,Sim,AM,9,18,8190.840118796904,783,1
1017.0,HYUNDAI,Elantra,2017,SUV,Sim,Gasolina,2.0,284251.0,4,Automatico,Dianteira,4-5,Cinza,12,94.0,5,2022-03-06,Sim,AM,9,6,47375.166666666664,301,0
1301.0,BMW,650,2014,Sedan,Sim,Gasolina,4.4,121483.81533812673,8,Automatico,4x4,4-5,Azul,12,94.0,3,2021-12-16,Sim,AM,0,9,13498.201704236304,381,1
1058.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Gasolina,3.5,224118.0,6,Automatico,4x4,4-5,Branco,12,94.0,3,2020-04-06,Não,AM,5,11,20374.363636363636,1000,0
0.0,HONDA,FIT,2003,Hatchback,Nao,Gasolina,1.3,175000.0,4,Variator,Dianteira,4-5,Azul,4,94.0,5,2021-08-10,Sim,AM/FM,10,20,8750.0,509,0
1017.0,HYUNDAI,Elantra,2017,SUV,Sim,Gasolina,2.0,284251.0,4,Automatico,Dianteira,4-5,Cinza,12,94.0,3,2022-06-11,Sim,AM/FM,1,6,47375.166666666664,204,0
1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Sim,Gasolina,2.0,52327.660584546524,4,Automatico,Traseira,4-5,Preto,12,94.0,2,2022-03-16,Sim,AM/FM,2,6,8721.276764091088,291,1
1017.0,HYUNDAI,Elantra,2017,SUV,Sim,Gasolina,2.0,284251.0,4,Automatico,Dianteira,4-5,Cinza,12,94.0,2,2020-02-21,Não,FM,9,6,47375.166666666664,1045,0
1058.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.5,224118.0,6,Automatico,4x4,4-5,Branco,12,94.0,5,2021-04-26,Sim,FM,8,11,20374.363636363636,615,0
441.0,HYUNDAI,Sonata,2015,Sedan,Sim,Híbrido,2.4,261928.0,4,Automatico,Dianteira,4-5,Preto,0,94.0,3,2021-11-21,Não,AM,2,8,32741.0,406,0
779.0,SUBARU,Forester,2013,Sedan,Sim,Gasolina,2.5,143435.8785467914,4,Automatico,4x4,4-5,Prata,0,94.0,4,2021-12-06,Sim,FM,1,10,14343.587854679141,391,1
779.0,SUBARU,Forester,2013,Sedan,Sim,Gasolina,2.5,74688.0,4,Automatico,4x4,4-5,Prata,0,94.0,3,2021-04-04,Não,AM,2,10,7468.8,637,0
779.0,SUBARU,Forester,2013,SUV,Sim,Gasolina,2.5,74688.0,4,Automatico,4x4,4-5,Prata,0,94.0,2,2020-09-09,Não,AM,7,10,7468.8,844,0
0.0,HONDA,FIT,2006,Hatchback,Nao,Gasolina,1.3,150000.0,4,Variator,Dianteira,4-5,Preto,4,94.0,5,2020-03-08,Não,AM,2,17,8823.529411764706,1029,0
0.0,MERCEDES-BENZ,ML 350,2007,SUV,Sim,Gasolina,3.5,182951.04452732427,6,Automatico,4x4,4-5,Prata,8,100.0,5,2021-10-12,Não,AM,5,16,11434.440282957767,446,1
0.0,INFINITI,FX35,2004,SUV,Sim,Gasolina,3.5,150000.0,8,Tiptronic,4x4,4-5,Branco,6,100.0,1,2022-10-22,Sim,AM,5,19,7894.736842105263,71,0
0.0,HYUNDAI,Elantra,2014,Sedan,Sim,Gasolina,1.8,34343.0,4,Tiptronic,Dianteira,4-5,Vermelho,10,100.0,3,2022-08-16,Sim,FM,10,9,3815.8888888888887,138,0
0.0,MERCEDES-BENZ,ML 320,2004,SUV,Sim,Gasolina,3.2,178155.43044394,6,Automatico,4x4,4-5,Branco,6,100.0,2,2020-04-21,Sim,AM/FM,2,19,9376.60160231263,985,1
0.0,KIA,Optima,2016,Sedan,Sim,Gasolina,2.4,87000.0,8,Tiptronic,Dianteira,4-5,Branco,8,100.0,5,2022-09-12,Sim,FM,10,7,12428.57142857143,111,0
0.0,KIA,Optima,2014,Sedan,Sim,Gasolina,2.4,68000.0,4,Tiptronic,Dianteira,4-5,Preto,8,100.0,2,2021-01-13,Sim,AM,6,9,7555.555555555556,718,0
0.0,KIA,Optima,2014,Sedan,Sim,Gasolina,2.4,80000.0,4,Tiptronic,Dianteira,4-5,Preto,4,100.0,3,2022-11-22,Não,AM,6,9,8888.888888888889,40,0
0.0,LEXUS,HS 250h,2011,Sedan,Sim,Híbrido,2.4,150000.0,4,Automatico,Dianteira,4-5,Azul,10,100.0,4,2021-02-21,Sim,FM,5,12,12500.0,679,0
0.0,TOYOTA,VOXY,2003,Minivan,Nao,Gasolina,2.0,200000.0,4,Automatico,Dianteira,4-5,Prata,2,100.0,1,2020-04-12,Não,FM,7,20,10000.0,994,0
0.0,KIA,Optima,2014,Sedan,Sim,Gasolina,2.4,88351.65000405289,4,Tiptronic,Dianteira,4-5,Preto,8,100.0,5,2020-11-26,Sim,FM,8,9,9816.850000450322,766,1
0.0,KIA,Optima,2014,Sedan,Sim,Gasolina,2.4,77000.0,4,Tiptronic,Dianteira,4-5,Preto,8,100.0,5,2020-12-03,Não,AM,7,9,8555.555555555555,759,0
0.0,LEXUS,GX 460,2011,SUV,Sim,Gasolina,4.6,170000.0,8,Tiptronic,4x4,4-5,Preto,12,100.0,5,2022-03-30,Não,FM,7,12,14166.666666666666,277,0
0.0,TOYOTA,Camry,2014,Sedan,Sim,Gasolina,2.5,119422.67823078668,6,Automatico,4x4,4-5,Preto,6,100.0,4,2022-03-19,Não,AM,0,9,13269.186470087408,288,1
0.0,BMW,X5,2004,SUV,Sim,Diesel,3.0,77000.0,6,Tiptronic,4x4,4-5,Preto,12,100.0,1,2020-07-19,Sim,FM,3,19,4052.6315789473683,896,0
0.0,HYUNDAI,Sonata,2012,Sedan,Nao,Híbrido,2.4,86000.0,4,Tiptronic,Dianteira,4-5,Branco,10,100.0,4,2022-10-15,Não,AM/FM,0,11,7818.181818181818,78,0
0.0,KIA,Optima,2016,Sedan,Nao,Gasolina,2.4,88000.0,4,Tiptronic,Dianteira,4-5,Branco,8,100.0,2,2021-12-09,Sim,FM,2,7,12571.42857142857,388,0
1077.0,HYUNDAI,Santa FE,2019,SUV,Sim,Gasolina,2.0,28797.0,4,Automatico,Dianteira,4-5,Branco,12,110.0,4,2021-03-04,Sim,AM/FM,2,4,7199.25,668,0
2225.0,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,60876.66687890353,8,Automatico,4x4,4-5,Branco,0,110.0,3,2020-05-28,Não,FM,1,6,10146.111146483921,948,1
2225.0,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,71310.29358106642,8,Automatico,4x4,4-5,Branco,0,110.0,2,2021-11-25,Não,FM,5,6,11885.048930177736,402,1
0.0,BMW,X5,2008,SUV,Sim,Gasolina,3.0,121121.0,6,Automatico,4x4,4-5,Preto,10,110.0,5,2021-06-17,Sim,AM,0,15,8074.733333333334,563,0
2225.0,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,71802.32731575822,8,Automatico,4x4,4-5,Branco,0,110.0,5,2020-10-24,Não,AM,5,6,11967.054552626369,799,1
765.0,MERCEDES-BENZ,C 300,2015,Sedan,Sim,Gasolina,2.0,64003.0,4,Automatico,Traseira,4-5,Prata,12,110.0,1,2021-01-28,Não,AM,5,8,8000.375,703,0
2225.0,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,68935.78200103906,8,Automatico,4x4,4-5,Branco,0,110.0,4,2022-03-21,Não,AM,8,6,11489.297000173176,286,1
0.0,TOYOTA,Camry sport,2016,Sedan,Sim,Gasolina,2.5,65000.0,6,Tiptronic,Dianteira,4-5,Azul,12,120.0,4,2022-05-18,Não,AM,6,7,9285.714285714286,228,0
0.0,MERCEDES-BENZ,Vito,2011,Minivan,Sim,Diesel,2.2,176000.0,4,Manual,Traseira,4-5,Azul,2,120.0,4,2021-01-22,Não,AM,3,12,14666.666666666666,709,0
0.0,MERCEDES-BENZ,E 320,2003,Sedan,Sim,Gasolina,3.2,130000.0,6,Tiptronic,Traseira,4-5,Preto,8,120.0,2,2021-06-21,Não,AM/FM,9,20,6500.0,559,0
1750.0,TOYOTA,Highlander,2008,Sedan,Sim,Híbrido,3.3,287274.0,6,Automatico,4x4,4-5,Branco,12,125.0,2,2021-02-28,Sim,AM,7,15,19151.6,672,0
1324.0,TOYOTA,Highlander,2010,Sedan,Sim,Híbrido,3.3,316912.0,6,Automatico,4x4,4-5,Azul,12,125.0,2,2021-08-17,Não,FM,3,13,24377.846153846152,502,0
1664.0,TOYOTA,Tundra,2013,Cupê,Sim,Gasolina,5.7,234683.0,8,Automatico,Traseira,4-5,Branco,12,125.0,1,2021-01-03,Não,AM/FM,6,10,23468.3,728,0
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Sim,Diesel,3.5,223472.0,6,Automatico,4x4,4-5,Preto,12,125.0,5,2022-10-22,Sim,AM/FM,7,12,18622.666666666668,71,0
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Sim,Diesel,3.5,223472.0,6,Automatico,4x4,4-5,Preto,12,125.0,5,2022-11-08,Não,AM/FM,3,12,18622.666666666668,54,0
1664.0,TOYOTA,Tundra,2013,Cupê,Sim,Gasolina,5.7,234683.0,8,Automatico,Traseira,4-5,Branco,12,125.0,3,2021-06-23,Não,AM/FM,1,10,23468.3,557,0
1664.0,TOYOTA,Tundra,2013,Cupê,Sim,Gasolina,5.7,234683.0,8,Automatico,Traseira,4-5,Branco,12,125.0,2,2020-02-12,Sim,AM,3,10,23468.3,1054,0
474.0,CHEVROLET,Volt,2013,Hatchback,Sim,Híbrido,1.4,239027.0,4,Automatico,Dianteira,4-5,Preto,12,125.0,1,2020-04-08,Sim,FM,7,10,23902.7,998,0
697.0,HYUNDAI,Elantra,2015,Sedan,Sim,Gasolina,1.8,68811.0,4,Automatico,Dianteira,4-5,Preto,12,125.0,4,2022-08-09,Sim,AM,7,8,8601.375,145,0
1324.0,TOYOTA,Highlander,2010,Sedan,Sim,Híbrido,3.3,316912.0,6,Automatico,4x4,4-5,Azul,12,125.0,1,2021-06-26,Não,FM,6,13,24377.846153846152,554,0
1750.0,TOYOTA,Highlander,2008,Sedan,Sim,Híbrido,3.3,287274.0,6,Automatico,4x4,4-5,Branco,12,125.0,5,2022-05-23,Sim,FM,10,15,19151.6,223,0
0.0,TOYOTA,Corolla 140,2019,Sedan,Nao,Gasolina,1.6,27571.936039013322,4,Variator,Dianteira,4-5,Preto,12,135.0,1,2021-11-06,Sim,FM,4,4,6892.984009753331,421,1
0.0,MERCEDES-BENZ,E 350,2013,Sedan,Sim,Diesel,3.5,106110.42797392183,6,Automatico,Traseira,4-5,Prata,12,150.0,5,2020-09-16,Não,AM/FM,6,10,10611.042797392183,837,1
0.0,LINCOLN,Town Car,2000,Limousine,Sim,Gasolina,4.6,100000.0,8,Automatico,Traseira,4-5,Branco,2,150.0,5,2021-04-12,Sim,FM,2,23,4347.826086956522,629,0
1681.0,GAZ,3110,2000,Sedan,Nao,Gás Natural,2.0,211918.10988209356,4,Manual,Traseira,4-5,Branco,0,150.0,4,2022-06-21,Não,AM,3,23,9213.83086443885,194,1
0.0,MERCEDES-BENZ,Sprinter,2009,Microonibus,Sim,Diesel,2.7,30000.0,5,Manual,Traseira,4-5,Branco,3,150.0,1,2021-09-20,Não,FM,3,14,2142.8571428571427,468,0
0.0,BMW,340,1947,Limousine,Nao,Gasolina,2.0,165000.0,6,Manual,Traseira,4-5,Branco,0,150.0,4,2022-11-30,Não,AM,4,76,2171.0526315789475,32,0
0.0,MERCEDES-BENZ,Sprinter,2012,Microonibus,Sim,Diesel,3.2,200000.0,6,Manual,Traseira,4-5,Prata,2,150.0,5,2021-04-20,Sim,AM,4,11,18181.81818181818,621,0
1363.0,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,189704.0,8,Automatico,4x4,4-5,Cinza,0,157.0,4,2021-04-08,Sim,AM,7,11,17245.81818181818,633,0
603.0,LEXUS,RX 450,2015,SUV,Sim,Híbrido,3.5,101601.49764154485,6,Automatico,4x4,4-5,Preto,12,157.0,3,2022-11-28,Não,FM,4,8,12700.187205193106,34,1
919.0,BMW,X5,2012,SUV,Sim,Diesel,3.0,181406.83039182355,6,Automatico,4x4,4-5,Cinza,0,157.0,1,2020-08-07,Sim,AM/FM,1,11,16491.530035620322,877,1
1451.0,BMW,X5,2011,Sedan,Sim,Gasolina,4.4,139363.0,8,Automatico,4x4,4-5,Preto,0,157.0,4,2021-02-20,Sim,FM,2,12,11613.583333333334,680,0
1363.0,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,189704.0,8,Automatico,4x4,4-5,Cinza,0,157.0,2,2021-03-02,Não,AM/FM,6,11,17245.81818181818,670,0
915.0,AUDI,A7,2014,Hatchback,Sim,Gasolina,3.0,401128.0,6,Automatico,4x4,4-5,Cinza,0,157.0,1,2022-05-03,Não,AM/FM,4,9,44569.77777777778,243,0
1058.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.5,245762.0,6,Automatico,4x4,4-5,Preto,12,157.0,1,2020-02-21,Sim,FM,8,11,22342.0,1045,0
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Sim,Diesel,3.5,377379.0,6,Automatico,4x4,4-5,Prata,12,157.0,2,2022-07-29,Não,FM,0,12,31448.25,156,0
0.0,ROLLS-ROYCE,Phantom,1939,Conversivel,Sim,Gasolina,5.0,129000.0,8,Automatico,Traseira,4-5,Prata,0,157.0,3,2021-12-08,Sim,AM,4,84,1535.7142857142858,389,0
640.0,VOLKSWAGEN,Jetta,2013,Sedan,Sim,Diesel,2.0,321890.0,4,Automatico,Dianteira,4-5,Prata,12,157.0,1,2022-08-08,Sim,AM/FM,1,10,32189.0,146,0
531.0,NISSAN,Juke,2012,SUV,Sim,Gasolina,1.6,190454.0,4,Automatico,4x4,4-5,Preto,0,157.0,5,2022-06-11,Não,AM,9,11,17314.0,204,0
585.0,HYUNDAI,Elantra,2013,Sedan,Sim,Gasolina,1.8,158438.0,4,Automatico,Dianteira,4-5,Vermelho,11,157.0,4,2020-03-07,Não,FM,4,10,15843.8,1030,0
333.0,FORD,Fusion,2014,Sedan,Sim,Híbrido,2.0,186048.0,4,Automatico,Dianteira,4-5,Preto,0,157.0,3,2020-05-31,Sim,AM,4,9,20672.0,945,0
1399.0,LEXUS,RX 350,2010,SUV,Sim,Gasolina,3.5,110947.0,6,Automatico,4x4,4-5,Cinza,12,157.0,2,2021-03-20,Não,FM,6,13,8534.384615384615,652,0
1363.0,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,213660.52780996056,8,Automatico,4x4,4-5,Cinza,0,157.0,2,2020-07-31,Não,AM/FM,9,11,19423.684346360053,884,1
1172.0,MERCEDES-BENZ,ML 350,2011,SUV,Sim,Diesel,3.5,220323.0,6,Automatico,4x4,4-5,Preto,12,157.0,1,2021-08-25,Não,AM,8,12,18360.25,494,0
0.0,TOYOTA,Aqua,2012,Hatchback,Sim,Híbrido,1.5,128000.0,4,Automatico,Dianteira,4-5,Prata,4,157.0,4,2022-09-01,Sim,AM,6,11,11636.363636363636,122,0
531.0,NISSAN,Juke,2012,SUV,Sim,Gasolina,1.6,190454.0,4,Automatico,4x4,4-5,Preto,0,157.0,5,2021-12-18,Não,AM,4,11,17314.0,379,0
642.0,MAZDA,1300,2012,Sedan,Sim,Gasolina,2.0,301866.0,4,Automatico,Dianteira,4-5,Preto,12,157.0,2,2020-11-03,Sim,AM/FM,8,11,27442.363636363636,789,0
919.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.0,221312.0,6,Automatico,4x4,4-5,Azul,12,157.0,5,2022-01-21,Sim,FM,2,11,20119.272727272728,345,0
640.0,FORD,Fusion,2013,Sedan,Sim,Híbrido,2.0,339920.0,4,Automatico,Dianteira,4-5,Branco,0,157.0,5,2022-01-08,Sim,AM,10,10,33992.0,358,0
915.0,AUDI,A7,2014,Hatchback,Sim,Gasolina,3.0,401128.0,6,Automatico,4x4,4-5,Cinza,0,157.0,4,2021-07-06,Sim,FM,8,9,44569.77777777778,544,0
1058.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.5,245762.0,6,Automatico,4x4,4-5,Preto,12,157.0,2,2020-07-06,Sim,AM/FM,2,11,22342.0,909,0
1363.0,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,189704.0,8,Automatico,4x4,4-5,Cinza,0,157.0,1,2022-10-17,Não,AM,3,11,17245.81818181818,76,0
784.0,CHEVROLET,Malibu,2017,Sedan,Sim,Gasolina,1.5,63922.144455638394,4,Automatico,Dianteira,4-5,Vermelho,12,157.0,2,2020-02-23,Não,AM/FM,8,6,10653.690742606399,1043,1
919.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.0,145227.0,6,Automatico,4x4,4-5,Cinza,12,157.0,1,2021-03-08,Sim,FM,8,11,13202.454545454546,664,0
1172.0,MERCEDES-BENZ,ML 350,2011,SUV,Sim,Diesel,3.5,220323.0,6,Automatico,4x4,4-5,Preto,12,157.0,1,2021-04-05,Sim,AM,0,12,18360.25,636,0
531.0,NISSAN,Juke,2012,SUV,Sim,Gasolina,1.6,190454.0,4,Automatico,4x4,4-5,Preto,0,157.0,2,2021-09-12,Sim,AM,0,11,17314.0,476,0
1363.0,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,189704.0,8,Automatico,4x4,4-5,Cinza,0,157.0,2,2022-08-19,Não,AM/FM,1,11,17245.81818181818,135,0
585.0,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,321616.0,4,Automatico,Dianteira,4-5,Vermelho,12,157.0,3,2020-04-23,Não,FM,10,10,32161.6,983,0
1172.0,MERCEDES-BENZ,ML 350,2011,SUV,Sim,Diesel,3.5,220323.0,6,Automatico,4x4,4-5,Preto,12,157.0,1,2022-06-23,Sim,AM,1,12,18360.25,192,0
1273.0,LEXUS,RX 350,2015,SUV,Sim,Gasolina,3.5,290235.0,6,Automatico,4x4,4-5,Branco,12,157.0,1,2021-05-21,Sim,AM/FM,3,8,36279.375,590,0
919.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.0,188199.4340559366,6,Automatico,4x4,4-5,Cinza,12,157.0,4,2020-04-30,Não,FM,1,11,17109.0394596306,976,1
1363.0,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,189704.0,8,Automatico,4x4,4-5,Cinza,0,157.0,1,2021-03-24,Não,AM/FM,10,11,17245.81818181818,648,0
1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Sim,Diesel,3.5,174253.0,6,Automatico,4x4,4-5,Preto,12,157.0,2,2022-12-03,Não,AM/FM,3,11,15841.181818181818,29,0
1058.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.5,245762.0,6,Automatico,4x4,4-5,Preto,12,157.0,5,2022-05-14,Sim,AM,9,11,22342.0,232,0
640.0,FORD,Fusion,2013,Sedan,Sim,Híbrido,2.0,215965.0,4,Automatico,Dianteira,4-5,Preto,0,157.0,4,2020-07-23,Sim,FM,0,10,21596.5,892,0
1104.0,AUDI,A6,2015,Sedan,Sim,Gasolina,3.0,77333.0,6,Automatico,4x4,4-5,Cinza,12,157.0,2,2022-12-09,Não,AM/FM,8,8,9666.625,23,0
915.0,AUDI,A7,2014,Hatchback,Sim,Gasolina,3.0,401128.0,6,Automatico,4x4,4-5,Cinza,0,157.0,3,2020-11-13,Sim,AM,6,9,44569.77777777778,779,0
585.0,TOYOTA,Prius,2013,Hatchback,Sim,Híbrido,1.8,169301.0,4,Automatico,Dianteira,4-5,Branco,12,157.0,2,2021-05-23,Sim,AM/FM,4,10,16930.1,588,0
1363.0,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,211660.1153486903,8,Automatico,4x4,4-5,Cinza,0,157.0,3,2022-05-03,Não,AM,7,11,19241.828668062753,243,1
1363.0,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,189704.0,8,Automatico,4x4,4-5,Cinza,0,157.0,4,2022-04-08,Não,FM,0,11,17245.81818181818,268,0
915.0,AUDI,A7,2014,Hatchback,Sim,Gasolina,3.0,136841.47414296048,6,Automatico,4x4,4-5,Cinza,0,157.0,4,2020-11-01,Não,AM,4,9,15204.608238106719,791,1
1055.0,MERCEDES-BENZ,E 350,2013,Sedan,Sim,Diesel,3.5,237158.0,6,Automatico,4x4,4-5,Preto,12,157.0,1,2021-08-27,Sim,FM,2,10,23715.8,492,0
1578.0,BMW,X5,2015,SUV,Sim,Gasolina,4.4,117782.0,8,Automatico,4x4,4-5,Preto,12,157.0,4,2021-01-22,Não,AM/FM,1,8,14722.75,709,0
0.0,MERCEDES-BENZ,S 500,1939,Limousine,Sim,Gasolina,2.4,126000.0,4,Automatico,Traseira,4-5,Branco,0,157.0,4,2020-10-27,Não,FM,4,84,1500.0,796,0
749.0,HYUNDAI,Sonata,2014,Sedan,Sim,Gasolina,2.4,144123.0,4,Automatico,Dianteira,4-5,Prata,12,157.0,3,2020-05-19,Não,AM,7,9,16013.666666666666,957,0
919.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.0,145227.0,6,Automatico,4x4,4-5,Cinza,12,157.0,2,2022-09-18,Sim,AM,5,11,13202.454545454546,105,0
585.0,TOYOTA,Prius,2013,Hatchback,Sim,Híbrido,1.8,140297.24572279092,4,Automatico,Dianteira,4-5,Branco,12,157.0,3,2022-08-29,Não,AM/FM,5,10,14029.724572279092,125,1
585.0,TOYOTA,Prius,2013,Hatchback,Sim,Híbrido,1.8,169301.0,4,Automatico,Dianteira,4-5,Branco,12,157.0,1,2020-11-13,Sim,AM,7,10,16930.1,779,0
919.0,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,3.0,145227.0,6,Automatico,4x4,4-5,Cinza,12,157.0,3,2020-09-14,Sim,AM/FM,8,11,13202.454545454546,839,0
640.0,FORD,Fusion,2013,Sedan,Sim,Híbrido,2.0,339920.0,4,Automatico,Dianteira,4-5,Branco,0,157.0,4,2020-07-24,Sim,AM/FM,0,10,33992.0,891,0
